Data;Compradora;Valor;Quantidade;Vendedora;Agressor;Total (USD);Agente Agressor;Núm;Var
09:55:52.244;Ideal;2.510,90;1;Agora;Comprador;;;;
09:55:52.244;Ideal;2.510,90;1;Agora;Comprador;;;;
09:55:52.243;Ideal;2.510,70;1;BTG;Comprador;;;;
09:55:44.042;Agora;2.509,70;1;Ideal;Vendedor;;;;
09:55:44.042;BTG;2.509,80;2;ABN;Vendedor;;;;
09:55:44.042;Agora;2.509,80;2;ABN;Vendedor;;;;
09:55:44.040;BGC Liquidez;2.510,60;1;Ideal;Vendedor;;;;
09:55:44.040;Agora;2.510,60;1;Ideal;Vendedor;;;;
09:55:44.039;Agora;2.510,60;1;Agora;Vendedor;;;;
09:55:44.039;Agora;2.510,70;1;Agora;Vendedor;;;;
09:55:44.039;Agora;2.510,90;2;Ideal;Vendedor;;;;
09:55:44.038;BTG;2.511,00;1;Ideal;Vendedor;;;;
09:55:44.038;Agora;2.511,00;2;Ideal;Vendedor;;;;
09:55:44.037;Agora;2.511,40;2;ABN;Vendedor;;;;
09:55:44.036;BTG;2.511,40;1;Ideal;Vendedor;;;;
09:55:33.372;Agora;2.511,80;2;ABN;Vendedor;;;;
09:55:27.731;Agora;2.512,20;2;ABN;Vendedor;;;;
09:55:27.731;BTG;2.512,20;1;ABN;Vendedor;;;;
09:55:14.228;Ideal;2.512,90;2;Agora;Comprador;;;;
09:55:14.224;Ideal;2.512,50;2;Agora;Comprador;;;;
09:55:14.088;Ideal;2.512,50;1;Agora;Comprador;;;;
09:55:11.302;BTG;2.511,70;1;ABN;Vendedor;;;;
09:55:08.001;BTG;2.512,30;1;BTG;Comprador;;;;
09:55:08.001;BTG;2.512,30;2;Agora;Comprador;;;;
09:55:08.001;BTG;2.512,20;1;BTG;Comprador;;;;
09:55:08.001;BTG;2.512,20;2;Agora;Comprador;;;;
09:55:08.001;BTG;2.512,10;2;Agora;Comprador;;;;
09:55:08.001;BTG;2.512,00;2;Agora;Comprador;;;;
09:55:08.001;BTG;2.512,00;10;ABN;Comprador;;;;
09:55:02.487;Agora;2.511,10;2;Agora;Comprador;;;;
09:54:59.897;Agora;2.510,20;1;BTG;Comprador;;;;
09:54:59.897;Agora;2.510,20;2;Agora;Comprador;;;;
09:54:59.897;Agora;2.510,10;2;Agora;Comprador;;;;
09:54:57.692;Agora;2.509,70;2;ABN;Vendedor;;;;
09:54:14.678;Ideal;2.511,10;2;Agora;Comprador;;;;
09:54:14.677;Ideal;2.511,00;1;Agora;Comprador;;;;
09:54:14.677;Ideal;2.511,00;1;BTG;Comprador;;;;
09:54:14.677;Ideal;2.511,00;2;Agora;Comprador;;;;
09:53:47.610;Agora;2.512,10;2;Agora;Comprador;;;;
09:53:46.890;Agora;2.511,70;5;UBS;Vendedor;;;;
09:53:46.889;Agora;2.511,70;5;UBS;Vendedor;;;;
09:53:46.889;Agora;2.511,70;2;UBS;Vendedor;;;;
09:53:06.452;Agora;2.513,10;1;Agora;Vendedor;;;;
09:53:06.452;BTG;2.513,20;1;Agora;Vendedor;;;;
09:53:06.452;Agora;2.513,20;2;Agora;Vendedor;;;;
09:53:06.452;Agora;2.513,30;1;Agora;Vendedor;;;;
09:53:06.452;Agora;2.513,30;1;Agora;Vendedor;;;;
09:53:06.452;BTG;2.513,30;1;Agora;Vendedor;;;;
09:52:57.747;Ideal;2.512,90;2;Agora;Comprador;;;;
09:52:44.146;Agora;2.512,70;2;Agora;Vendedor;;;;
09:52:34.718;Agora;2.512,70;1;BTG;Vendedor;;;;
09:52:32.661;BTG;2.512,00;1;Ideal;Vendedor;;;;
09:52:32.661;Agora;2.512,00;2;Ideal;Vendedor;;;;
09:52:32.661;BTG;2.512,10;1;Ideal;Vendedor;;;;
09:52:32.661;Agora;2.512,10;2;Ideal;Vendedor;;;;
09:52:32.661;BTG;2.512,20;1;ABN;Vendedor;;;;
09:52:32.661;Agora;2.512,20;2;ABN;Vendedor;;;;
09:52:16.447;BGC Liquidez;2.511,40;1;Ideal;Vendedor;;;;
09:52:16.447;Agora;2.511,40;2;Ideal;Vendedor;;;;
09:52:16.440;Agora;2.511,80;2;Ideal;Vendedor;;;;
09:52:11.704;Agora;2.512,60;2;Agora;Comprador;;;;
09:52:02.551;Agora;2.511,80;2;ABN;Vendedor;;;;
09:51:44.818;Agora;2.512,70;2;ABN;Vendedor;;;;
09:51:22.556;Agora;2.512,60;1;Agora;Vendedor;;;;
09:51:22.556;Agora;2.512,60;1;Agora;Vendedor;;;;
09:51:22.556;Agora;2.512,60;2;Ideal;Vendedor;;;;
09:51:22.555;BTG;2.512,60;1;ABN;Vendedor;;;;
09:51:22.555;Agora;2.512,60;2;ABN;Vendedor;;;;
09:50:54.985;Agora;2.513,00;2;ABN;Vendedor;;;;
09:50:54.901;Agora;2.513,20;2;ABN;Vendedor;;;;
09:50:47.099;BGC Liquidez;2.512,50;1;Ideal;Vendedor;;;;
09:50:47.099;Agora;2.512,50;2;Ideal;Vendedor;;;;
09:50:47.099;BTG;2.512,50;1;Ideal;Vendedor;;;;
09:50:47.099;Agora;2.512,70;2;ABN;Vendedor;;;;
09:50:47.099;BTG;2.512,70;1;Ideal;Vendedor;;;;
09:50:41.966;Agora;2.514,00;1;Ideal;Vendedor;;;;
09:50:41.964;BGC Liquidez;2.513,70;1;Ideal;Vendedor;;;;
09:50:41.964;Agora;2.513,70;2;Ideal;Vendedor;;;;
09:50:41.964;Agora;2.513,80;2;Ideal;Vendedor;;;;
09:50:41.963;Agora;2.514,10;2;ABN;Vendedor;;;;
09:50:41.963;Agora;2.514,20;2;ABN;Vendedor;;;;
09:50:36.217;Agora;2.514,30;2;ABN;Vendedor;;;;
09:50:35.281;Agora;2.514,80;2;ABN;Vendedor;;;;
09:50:29.376;Agora;2.514,80;2;ABN;Vendedor;;;;
09:50:19.875;Agora;2.515,80;2;ABN;Vendedor;;;;
09:50:12.431;Agora;2.515,80;2;ABN;Vendedor;;;;
09:50:12.383;Agora;2.515,80;2;ABN;Vendedor;;;;
09:50:12.358;Agora;2.515,80;2;ABN;Vendedor;;;;
09:50:11.175;Ideal;2.515,80;2;Agora;Comprador;;;;
09:50:11.014;Agora;2.515,70;2;Agora;Comprador;;;;
09:50:02.249;Ideal;2.515,50;1;Agora;Comprador;;;;
09:49:41.145;Agora;2.515,70;2;Agora;Comprador;;;;
09:49:38.127;Agora;2.515,30;2;ABN;Vendedor;;;;
09:49:19.255;Agora;2.515,70;2;Agora;Comprador;;;;
09:49:01.558;BGC Liquidez;2.514,50;1;ABN;Vendedor;;;;
09:49:01.558;Agora;2.514,50;2;ABN;Vendedor;;;;
09:48:36.245;Agora;2.516,20;2;Agora;Comprador;;;;
09:48:36.245;Agora;2.516,20;1;BTG;Comprador;;;;
09:48:30.687;Agora;2.515,80;2;ABN;Vendedor;;;;
09:48:30.551;Agora;2.515,80;2;ABN;Vendedor;;;;
09:48:28.968;Agora;2.515,80;2;ABN;Vendedor;;;;
09:48:28.382;Agora;2.515,80;2;ABN;Vendedor;;;;
09:48:28.350;Agora;2.515,80;7;UBS;Vendedor;;;;
09:48:27.791;Agora;2.515,80;2;ABN;Vendedor;;;;
09:48:27.345;Agora;2.515,80;2;ABN;Vendedor;;;;
09:48:26.993;Agora;2.515,80;2;ABN;Vendedor;;;;
09:48:26.843;Agora;2.515,80;2;ABN;Vendedor;;;;
09:48:26.780;Agora;2.515,80;2;ABN;Vendedor;;;;
09:48:26.662;Agora;2.515,80;2;ABN;Vendedor;;;;
09:48:26.578;Agora;2.515,80;1;Ideal;Vendedor;;;;
09:48:26.550;Agora;2.515,80;2;ABN;Vendedor;;;;
09:48:26.424;Agora;2.515,80;2;ABN;Vendedor;;;;
09:48:24.261;Agora;2.515,80;2;ABN;Vendedor;;;;
09:48:23.733;Agora;2.515,80;2;ABN;Vendedor;;;;
09:48:23.600;Agora;2.515,80;2;ABN;Vendedor;;;;
09:48:21.541;Agora;2.516,30;2;ABN;Vendedor;;;;
09:48:19.622;Agora;2.516,30;2;ABN;Vendedor;;;;
09:48:19.550;Agora;2.516,30;2;ABN;Vendedor;;;;
09:48:16.606;Agora;2.516,30;2;ABN;Vendedor;;;;
09:48:15.727;Agora;2.516,30;2;ABN;Vendedor;;;;
09:48:15.212;Agora;2.516,30;2;ABN;Vendedor;;;;
09:48:15.185;Agora;2.516,30;2;ABN;Vendedor;;;;
09:48:15.128;Agora;2.516,30;2;ABN;Vendedor;;;;
09:48:15.084;Agora;2.516,30;2;ABN;Vendedor;;;;
09:48:15.053;Agora;2.516,30;2;ABN;Vendedor;;;;
09:48:14.582;Agora;2.515,80;2;ABN;Vendedor;;;;
09:48:12.365;BGC Liquidez;2.516,00;1;ABN;Vendedor;;;;
09:48:12.365;Agora;2.516,00;2;ABN;Vendedor;;;;
09:48:12.336;Agora;2.516,30;2;ABN;Vendedor;;;;
09:48:12.252;Agora;2.516,80;1;Ideal;Vendedor;;;;
09:48:12.226;Agora;2.516,80;1;Ideal;Vendedor;;;;
09:48:12.187;Agora;2.516,80;2;ABN;Vendedor;;;;
09:48:11.830;Agora;2.516,80;2;ABN;Vendedor;;;;
09:48:10.391;Agora;2.516,80;2;ABN;Vendedor;;;;
09:48:10.329;Agora;2.516,80;2;ABN;Vendedor;;;;
09:48:10.244;Agora;2.516,80;2;ABN;Vendedor;;;;
09:48:09.607;Agora;2.516,80;2;ABN;Vendedor;;;;
09:48:09.479;Agora;2.516,80;2;ABN;Vendedor;;;;
09:48:07.364;Agora;2.516,70;2;ABN;Vendedor;;;;
09:48:07.364;Agora;2.516,80;1;Agora;Vendedor;;;;
09:48:07.364;Agora;2.516,80;1;Ideal;Vendedor;;;;
09:48:06.995;Agora;2.516,80;2;ABN;Vendedor;;;;
09:48:03.093;Agora;2.516,80;2;ABN;Vendedor;;;;
09:47:54.677;Agora;2.516,80;2;ABN;Vendedor;;;;
09:47:48.759;Agora;2.516,80;2;ABN;Vendedor;;;;
09:47:48.424;Agora;2.516,80;2;ABN;Vendedor;;;;
09:47:48.025;Agora;2.516,80;2;ABN;Vendedor;;;;
09:47:41.419;Agora;2.516,80;2;ABN;Vendedor;;;;
09:47:33.046;Agora;2.516,80;2;ABN;Vendedor;;;;
09:47:32.528;Agora;2.516,80;2;ABN;Vendedor;;;;
09:47:16.725;Agora;2.517,30;2;ABN;Vendedor;;;;
09:47:11.264;Agora;2.517,30;2;ABN;Vendedor;;;;
09:47:10.601;Agora;2.517,30;2;ABN;Vendedor;;;;
09:47:06.421;Agora;2.516,30;2;ABN;Vendedor;;;;
09:46:54.940;Agora;2.517,30;2;ABN;Vendedor;;;;
09:46:46.549;UBS;2.516,90;10;ABN;Vendedor;;;;
09:45:07.151;Ideal;2.520,70;1;Agora;Comprador;;;;
09:44:58.848;UBS;2.520,00;10;Ideal;Vendedor;;;;
09:44:58.848;Agora;2.520,00;1;Ideal;Vendedor;;;;
09:44:58.848;Agora;2.520,00;1;Ideal;Vendedor;;;;
09:41:41.547;Agora;2.516,20;2;Genial;Comprador;;;;
09:41:28.843;Agora;2.513,60;2;UBS;Comprador;;;;
09:41:28.827;Agora;2.513,40;2;UBS;Comprador;;;;
09:41:28.827;Agora;2.513,40;1;UBS;Comprador;;;;
09:41:28.826;Agora;2.513,40;5;UBS;Comprador;;;;
09:41:28.823;Agora;2.513,10;2;ABN;Vendedor;;;;
09:41:28.823;Agora;2.513,20;2;Ideal;Vendedor;;;;
09:41:28.823;Genial;2.513,20;2;Ideal;Vendedor;;;;
09:41:28.822;Agora;2.513,30;2;ABN;Vendedor;;;;
09:41:28.821;BGC Liquidez;2.513,60;1;ABN;Vendedor;;;;
09:41:28.821;Agora;2.513,60;2;ABN;Vendedor;;;;
09:41:28.820;Agora;2.514,20;2;ABN;Vendedor;;;;
09:41:28.819;Agora;2.514,30;2;Ideal;Vendedor;;;;
09:41:28.819;UBS;2.514,30;3;Agora;Vendedor;;;;
09:41:28.819;UBS;2.514,30;4;Agora;Vendedor;;;;
09:41:28.819;UBS;2.514,30;1;Agora;Vendedor;;;;
09:40:42.275;Ideal;2.517,70;1;Agora;Comprador;;;;
09:40:42.274;Agora;2.517,60;2;Agora;Comprador;;;;
09:40:42.274;Ideal;2.517,50;2;Agora;Comprador;;;;
09:40:42.274;Agora;2.517,50;6;UBS;Comprador;;;;
09:40:05.100;UBS;2.517,40;3;Agora;Vendedor;;;;
09:40:05.100;UBS;2.517,40;1;Agora;Vendedor;;;;
09:40:05.100;Agora;2.517,40;2;Agora;Vendedor;;;;
09:40:05.100;Agora;2.517,50;2;Agora;Vendedor;;;;
09:40:05.100;BTG;2.517,50;1;Agora;Vendedor;;;;
09:40:05.100;Agora;2.517,60;2;Agora;Vendedor;;;;
09:40:05.100;BTG;2.517,60;1;Agora;Vendedor;;;;
09:39:37.024;BTG;2.519,90;3;UBS;Comprador;;;;
09:38:31.988;UBS;2.517,10;2;BTG;Vendedor;;;;
09:38:20.615;UBS;2.516,20;1;BTG;Comprador;;;;
09:38:20.615;UBS;2.516,20;2;Agora;Comprador;;;;
09:36:33.457;Agora;2.515,40;2;Agora;Comprador;;;;
09:36:33.457;Ideal;2.515,30;4;Inter;Comprador;;;;
09:36:33.457;Agora;2.515,30;1;Inter;Comprador;;;;
09:36:33.457;Agora;2.515,30;2;Agora;Comprador;;;;
09:36:13.372;Agora;2.517,80;1;Agora;Comprador;;;;
09:35:52.507;Agora;2.517,00;2;Agora;Comprador;;;;
09:35:43.274;Agora;2.514,80;2;Ideal;Vendedor;;;;
09:35:43.273;BTG;2.514,90;1;Ideal;Vendedor;;;;
09:35:43.273;Agora;2.514,90;2;Ideal;Vendedor;;;;
09:35:21.460;UBS;2.519,10;1;XP;Vendedor;;;;
09:35:19.540;BGC Liquidez;2.518,00;1;Ideal;Vendedor;;;;
09:35:19.418;UBS;2.518,70;2;Ideal;Vendedor;;;;
09:35:19.225;Agora;2.519,00;2;Ideal;Vendedor;;;;
09:35:19.225;BGC Liquidez;2.519,10;1;Ideal;Vendedor;;;;
09:35:19.225;Agora;2.519,10;1;Ideal;Vendedor;;;;
09:35:19.219;Agora;2.519,10;1;Ideal;Vendedor;;;;
09:35:19.218;Agora;2.519,30;2;Ideal;Vendedor;;;;
09:35:19.218;Genial;2.519,30;2;Ideal;Vendedor;;;;
09:35:19.166;Agora;2.519,90;2;Ideal;Vendedor;;;;
09:35:19.166;UBS;2.519,90;1;Ideal;Vendedor;;;;
09:34:32.150;Agora;2.523,10;2;UBS;Vendedor;;;;
09:34:32.149;Ideal;2.523,30;10;UBS;Comprador;;;;
09:34:32.149;BGC Liquidez;2.523,80;1;UBS;Vendedor;;;;
09:34:32.149;Agora;2.523,80;2;UBS;Vendedor;;;;
09:32:54.784;XP;2.525,80;1;Ideal;Vendedor;;;;
09:29:46.343;UBS;2.521,80;1;XP;Vendedor;;;;
09:27:06.972;Ideal;2.520,10;5;UBS;Comprador;;;;
09:26:38.518;XP;2.520,50;1;UBS;Comprador;;;;
09:25:10.039;XP;2.522,40;1;UBS;Comprador;;;;
09:25:07.504;XP;2.522,20;1;UBS;Comprador;;;;
09:24:02.186;Ideal;2.522,50;2;Agora;Comprador;;;;
09:24:02.184;Agora;2.522,10;1;Agora;Comprador;;;;
09:23:20.872;BTG;2.521,30;1;UBS;Comprador;;;;
09:23:14.690;Agora;2.520,90;2;Ideal;Vendedor;;;;
09:22:53.323;Agora;2.520,50;1;Agora;Vendedor;;;;
09:22:53.323;Agora;2.520,60;2;Agora;Vendedor;;;;
09:22:53.323;UBS;2.520,60;1;Agora;Vendedor;;;;
09:22:48.761;UBS;2.520,60;2;Inter;Vendedor;;;;
09:20:53.682;Agora;2.518,80;2;Ideal;Vendedor;;;;
09:20:53.682;Agora;2.518,90;2;Agora;Vendedor;;;;
09:20:53.682;BTG;2.518,90;1;Agora;Vendedor;;;;
09:20:25.849;Inter;2.520,20;2;Agora;Vendedor;;;;
09:20:08.110;BGC Liquidez;2.519,90;1;Ideal;Vendedor;;;;
09:20:08.109;BGC Liquidez;2.520,20;1;Ideal;Vendedor;;;;
09:20:08.096;Agora;2.520,30;2;Ideal;Vendedor;;;;
09:20:08.096;BTG;2.520,30;1;Ideal;Vendedor;;;;
09:20:08.092;Agora;2.520,80;2;Ideal;Vendedor;;;;
09:20:08.092;BTG;2.520,80;1;Ideal;Vendedor;;;;
09:19:16.908;Ideal;2.522,10;2;Agora;Comprador;;;;
09:19:16.902;Ideal;2.521,90;1;Agora;Comprador;;;;
09:19:16.836;Ideal;2.521,10;1;Agora;Comprador;;;;
09:19:16.836;Ideal;2.521,10;1;Agora;Comprador;;;;
09:17:28.974;BTG;2.519,00;1;Genial;Vendedor;;;;
09:17:28.885;Ideal;2.519,40;2;Agora;Comprador;;;;
09:17:02.196;BGC Liquidez;2.517,20;1;ABN;Vendedor;;;;
09:17:02.196;Agora;2.517,20;2;ABN;Vendedor;;;;
09:16:58.431;Agora;2.517,10;1;Agora;Comprador;;;;
09:16:58.431;Agora;2.517,10;1;Agora;Comprador;;;;
09:16:57.488;BTG;2.516,00;1;Ideal;Vendedor;;;;
09:16:57.483;BGC Liquidez;2.516,50;1;Agora;Vendedor;;;;
09:16:57.016;Agora;2.517,10;2;Agora;Vendedor;;;;
09:16:57.016;BGC Liquidez;2.517,10;1;Agora;Vendedor;;;;
09:16:56.684;Ideal;2.517,60;2;Agora;Comprador;;;;
09:16:55.605;BGC Liquidez;2.517,60;1;Ideal;Vendedor;;;;
09:16:46.960;ABN;2.518,10;1;Agora;Comprador;;;;
09:16:46.960;Ideal;2.518,10;1;Agora;Vendedor;;;;
09:16:46.959;ABN;2.518,10;7;UBS;Comprador;;;;
09:16:46.959;ABN;2.518,10;2;Agora;Comprador;;;;
09:15:35.035;Ideal;2.517,60;2;Agora;Comprador;;;;
09:15:03.267;Ideal;2.517,30;2;Agora;Comprador;;;;
09:14:01.025;Agora;2.515,40;1;Ideal;Vendedor;;;;
09:14:01.025;Agora;2.515,40;1;Ideal;Vendedor;;;;
09:13:12.700;Genial;2.517,60;1;UBS;Comprador;;;;
09:11:07.760;Genial;2.517,00;14;ABN;Vendedor;;;;
09:11:07.755;Genial;2.517,00;8;Ideal;Vendedor;;;;
09:11:07.755;Genial;2.517,00;7;Ideal;Vendedor;;;;
09:11:07.754;Genial;2.517,00;1;Ideal;Vendedor;;;;
09:10:04.802;Agora;2.515,40;2;Ideal;Vendedor;;;;
09:08:21.582;Ideal;2.516,20;2;Agora;Comprador;;;;
09:08:21.582;Ideal;2.516,20;9;UBS;Comprador;;;;
09:08:21.581;Ideal;2.516,20;1;UBS;Comprador;;;;
09:06:22.009;Ideal;2.514,90;1;UBS;Comprador;;;;
09:06:05.544;Agora;2.515,30;1;Agora;Comprador;;;;
09:06:05.544;Agora;2.515,20;1;UBS;Comprador;;;;
09:06:05.544;Agora;2.515,20;1;UBS;Comprador;;;;
09:06:05.544;Ideal;2.515,20;2;UBS;Comprador;;;;
09:06:02.643;Agora;2.515,90;2;Ideal;Vendedor;;;;
09:06:02.643;BTG;2.515,90;2;Ideal;Vendedor;;;;
09:06:00.156;Ideal;2.516,10;2;Agora;Comprador;;;;
09:06:00.156;Agora;2.516,10;3;UBS;Comprador;;;;
09:06:00.155;Ideal;2.516,10;2;UBS;Comprador;;;;
09:05:37.621;Agora;2.515,90;2;Ideal;Vendedor;;;;
09:05:32.246;Agora;2.515,90;1;Santander;Vendedor;;;;
09:05:32.246;UBS;2.515,90;10;Santander;Vendedor;;;;
09:03:25.599;UBS;2.514,40;10;BTG;Vendedor;;;;
09:03:24.025;UBS;2.514,90;10;BTG;Vendedor;;;;
09:01:41.830;UBS;2.514,90;3;Agora;Vendedor;;;;
09:01:33.432;UBS;2.513,30;1;Agora;Vendedor;;;;
09:01:13.250;Agora;2.512,80;6;UBS;Comprador;;;;
09:01:12.125;Agora;2.513,50;2;UBS;Comprador;;;;
09:01:12.092;ABN;2.514,30;5;UBS;Comprador;;;;
09:01:12.065;ABN;2.515,10;5;UBS;Comprador;;;;
09:01:12.008;ABN;2.515,10;10;UBS;Comprador;;;;
09:01:11.428;UBS;2.514,00;10;Agora;Vendedor;;;;
09:01:11.216;UBS;2.514,40;10;Agora;Comprador;;;;
09:01:11.189;UBS;2.514,80;5;ABN;Vendedor;;;;
09:01:11.189;UBS;2.514,80;3;BTG;Vendedor;;;;
09:01:11.188;UBS;2.514,70;5;ABN;Vendedor;;;;
09:01:11.188;UBS;2.513,70;10;Agora;Vendedor;;;;
09:01:11.094;UBS;2.513,50;10;Agora;Comprador;;;;
09:01:11.083;UBS;2.514,60;10;Agora;Vendedor;;;;
09:01:11.008;UBS;2.514,60;5;Agora;Vendedor;;;;
09:01:10.965;UBS;2.513,30;10;Agora;Comprador;;;;
09:01:10.156;UBS;2.514,10;10;ABN;Vendedor;;;;
09:01:10.101;UBS;2.513,20;3;Agora;Vendedor;;;;
09:01:10.064;ABN;2.513,00;5;UBS;Comprador;;;;
09:01:10.000;ABN;2.512,80;5;UBS;Comprador;;;;
09:00:44.477;BTG;2.510,80;1;UBS;Comprador;;;;
09:00:43.659;UBS;2.510,30;1;Ideal;Vendedor;;;;
09:00:43.603;Ideal;2.510,30;10;UBS;Comprador;;;;
09:00:43.575;Ideal;2.511,00;10;UBS;Comprador;;;;
09:00:43.510;Ideal;2.511,00;5;UBS;Comprador;;;;
09:00:43.475;Ideal;2.510,20;7;UBS;Comprador;;;;
09:00:43.475;Agora;2.510,60;5;UBS;Comprador;;;;
09:00:43.409;Ideal;2.510,00;10;UBS;Comprador;;;;
09:00:43.409;Agora;2.510,20;2;UBS;Comprador;;;;
09:00:43.398;Agora;2.510,40;1;UBS;Comprador;;;;
09:00:34.695;UBS;2.516,90;6;Ideal;Vendedor;;;;
09:00:34.653;UBS;2.517,00;10;Genial;Vendedor;;;;
09:00:34.649;UBS;2.516,90;10;Genial;Vendedor;;;;
09:00:34.647;Ideal;2.516,20;6;UBS;Comprador;;;;
09:00:34.614;UBS;2.516,50;10;Genial;Vendedor;;;;
09:00:34.556;UBS;2.515,70;7;Ideal;Vendedor;;;;
09:00:34.492;Ideal;2.515,70;6;UBS;Comprador;;;;
09:00:33.566;UBS;2.516,40;4;Ideal;Vendedor;;;;
09:00:33.515;UBS;2.516,10;9;Ideal;Vendedor;;;;
09:00:33.372;UBS;2.515,90;10;Ideal;Vendedor;;;;
09:00:33.354;UBS;2.515,10;8;Agora;Vendedor;;;;
09:00:32.468;Ideal;2.514,20;3;UBS;Comprador;;;;
09:00:32.408;UBS;2.514,00;2;Ideal;Vendedor;;;;
09:00:32.337;Agora;2.514,20;8;UBS;Comprador;;;;
09:00:32.193;UBS;2.514,70;3;Ideal;Vendedor;;;;
09:00:31.344;Ideal;2.514,60;7;UBS;Comprador;;;;
09:00:30.063;UBS;2.514,50;7;Ideal;Vendedor;;;;
09:00:30.063;UBS;2.514,40;4;Agora;Vendedor;;;;
09:00:30.063;UBS;2.514,40;3;Ideal;Vendedor;;;;
09:00:25.328;Ideal;2.513,70;4;UBS;Comprador;;;;
09:00:24.499;UBS;2.514,80;4;Ideal;Vendedor;;;;
09:00:24.354;Ideal;2.514,90;8;UBS;Comprador;;;;
09:00:23.350;UBS;2.514,20;6;Ideal;Vendedor;;;;
09:00:22.400;Ideal;2.513,90;4;UBS;Comprador;;;;
09:00:22.323;Ideal;2.513,70;1;UBS;Comprador;;;;
09:00:22.192;Ideal;2.513,80;1;UBS;Comprador;;;;
09:00:11.133;Ideal;2.513,50;2;UBS;Comprador;;;;
09:00:11.101;Ideal;2.513,50;1;UBS;Comprador;;;;
09:00:10.133;UBS;2.513,80;5;Ideal;Vendedor;;;;
09:00:10.005;UBS;2.512,50;4;Ideal;Vendedor;;;;
